time_s,gait_phase,knee_L_meas,knee_R_meas,hip_L_meas,hip_R_meas,knee_L_ref,knee_R_ref,hip_L_ref,hip_R_ref,F_imp_L,F_imp_R,F_ilc_L,F_ilc_R,F_total_L,F_total_R,teensy_phase,teensy_fL,teensy_fR,hs_L,hs_R,shm_valid
8196.5223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.5323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.5423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.5523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.5623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.5723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.5824,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.5923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.6023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.6123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.6223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.6323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.6423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.6523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.6623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.6723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.6823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.6923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.7023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.7123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.7223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.7323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.7423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.7523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.7623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.7723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.7823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.7923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.8023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.8123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.8223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.8323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.8423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.8523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.8623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.8723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.8823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.8923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.9023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.9123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.9223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.9323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.9423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.9523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.9623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.9723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.9823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8196.9923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.0023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.0123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.0223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.0323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.0423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.0523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.0623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.0737,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.0823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.0925,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.1023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.1123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.1223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.1323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.1423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.1523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.1623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.1723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.1823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.1929,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.2023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.2123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.2223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.2323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.2423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.2523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.2623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.2723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.2823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.2923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.3023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.3123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.3223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.3323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.3423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.3523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.3624,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.3723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.3823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.3923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.4023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.4123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.4223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.4323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.4424,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.4523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.4623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.4723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.4823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.4923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.5023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.5123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.5223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.5323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.5423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.5523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.5623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.5723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.5823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.5923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.6023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.6123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.6223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.6323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.6423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.6525,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.6623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.6723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.6823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.6923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.7023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.7123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.7225,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.7323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.7423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.7523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.7624,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.7723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.7823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.7923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.8024,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.8123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.8223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.8323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.8423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.8523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.8623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.8723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.8823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.8923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.9023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.9123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.9223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.9323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.9423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.9523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.9623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.9723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.9823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8197.9923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.0023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.0123,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.0223,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.0323,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.0423,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.0523,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.0623,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.0723,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.0823,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.0923,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8198.1023,0.0000,170.59,0.00,91.81,86.57,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
